index,screen_name,user_id,tweet_text
1,StepUpLeader,423822035,Attention #Leaders:  Do This One Thing and You Can Be Forever Young https://t.co/3lhB5NzPbv #meditation #yoga #mindfulness
2,StepUpLeader,423822035,"Changing our brains can make us better #leaders, even if it can’t give us younger bodies. https://t.co/o7ugsfjDEU… https://t.co/aeNCQyOx9Y"
3,StepUpLeader,423822035,Cultivate an Attitude of Gratitude https://t.co/6Ra5yNHfIH #leadershiplesson #gratitude #mindset
4,StepUpLeader,423822035,Attention #Leaders:  Do This One Thing and You Can Be Forever Young https://t.co/3lhB5NzPbv #meditation #yoga #mindfulness
5,StepUpLeader,423822035,Cultivate an Attitude of #Gratitude https://t.co/phweIU58T1 #linkedin #leadership #leadershiptip
6,StepUpLeader,423822035,"As we focus inward on our own #gratitude with our loved ones, we give our #leadership a heightened humility to the… https://t.co/lGMe3J6D2z"
7,StepUpLeader,423822035,"""Never stop dreaming, and never stop working hard for your dreams.""​  ""Imagine no limitations on what you can be, h… https://t.co/560SSjOQHx"
8,StepUpLeader,423822035,Oprah Winfrey Uses the Same 3 Sentences to Get Every Meeting Off to the Perfect Start https://t.co/26DM0G626U
9,StepUpLeader,423822035,"Changing our brains can make us better #leaders, even if it can’t give us younger bodies. https://t.co/o7ugsfjDEU… https://t.co/Mp4iYHnv1U"
10,StepUpLeader,423822035,Cultivate an Attitude of Gratitude https://t.co/6Ra5yNHfIH #leadershiplesson #gratitude #mindset
11,StepUpLeader,423822035,Six Entrepreneurs Share What They're Most Grateful For On Their Business Journeys via @forbes https://t.co/vHs6VBxNhE
12,StepUpLeader,423822035,Attention #Leaders:  Do This One Thing and You Can Be Forever Young https://t.co/3lhB5NzPbv #meditation #yoga #mindfulness
13,StepUpLeader,423822035,Johns Hopkins Just Accepted Its First Black Female Neurosurgery Resident https://t.co/LOwUb9oIYM via @TeenVogue
14,StepUpLeader,423822035,The 1 Practice That Makes Work Way Better https://t.co/ZmVWq1mty9 via @greatist #gratitude #leadership #business
15,king_erin,243465352,"Upcoming Hockey/Multi-Sport PD Day Camp at East Coast Varsity, Nova Scotia’s only Hockey Canada Skills Academy!… https://t.co/zo0YR83RJC"
16,king_erin,243465352,It was “See a Skill” Day at #EastCoastVarsity The students highlighted a skill performed by Canucks’ Elias Petterss… https://t.co/otWa9kH7kv
17,king_erin,243465352,Beautiful display of Grade 5/6 “Expressions of Our Culture” project collages from Mr. Fraser’s Social Studies class… https://t.co/tNuVKIeq4Z
18,king_erin,243465352,"Our East Coast Varsity students are in the Halloween spirit, today! Masks that fit over hockey helmets = 👍 https://t.co/4etUO00QaW"
19,king_erin,243465352,"(1/2) Productive morning at East Coast Varsity with the Grade 5/6/7 group, working on the proper full-stop techniqu… https://t.co/moa88f9l2i"
20,king_erin,243465352,"Great morning working on deception techniques, including fake shots. If you can’t do it standing still, you can’t d… https://t.co/I14cac0Iwp"
21,king_erin,243465352,"Work is coming along well for the new 60,000 sq. foot turf Dome at East Coast Varsity! Located directly behind our… https://t.co/F4mZQH9PhW"
22,king_erin,243465352,ECV Hockey PD Camp! Friday Oct 26th. Registration info in pic! https://t.co/OJ5qINmeBg
23,always_win_fit,361083316,"We working over here and making sure we finish this year strong with no excuses, let’s win 💪🏾💪🏾🏁🏁💯💯
-
-
   #results… https://t.co/ukBB3gX2lj"
24,always_win_fit,361083316,"Let’s finish the day strong tonight with our Pre Thanksgiving Workout at 730pm heading in the holiday weekend, and… https://t.co/5bMhVODgMq"
25,always_win_fit,361083316,"We working over here and making sure we finish this year strong with no excuses, let’s win 💪🏾💪🏾🏁🏁💯💯
-
-
   #results… https://t.co/Jn8N5iOlDO"
26,always_win_fit,361083316,"We working over here and making sure we finish this year strong with no excuses, let’s win 💪🏾💪🏾🏁🏁💯💯
-
-
   #results… https://t.co/S38Xj6F1F7"
27,always_win_fit,361083316,"The difference better Try and Triumph is a little UMPH!! Some people will be trying forever to achieve there goals,… https://t.co/wqA2lWQI9i"
28,always_win_fit,361083316,😂😂 love this every year!! Get those last few workouts in and healthy meals before you enjoy all the greatness on Th… https://t.co/r8bI9WEONt
29,always_win_fit,361083316,Hand step up planks one of the clients beasting the workout yesterday 💪🏾💪🏾!! It’s Win Season we winning with our wo… https://t.co/A0Xc9j5hpu
30,always_win_fit,361083316,"Today’s actions are tomorrow’s results, take one small step daily in the right direction!! It’s the small wins that… https://t.co/XqipsTKr0X"
31,always_win_fit,361083316,We had a great time yesterday doing the birthing center tour for where Lil E will be born in January!! Mommy is doi… https://t.co/NA5qqAekb0
32,always_win_fit,361083316,Who’s ready for a Merry Fitmas!!! The perfect challenge for everyone right after Thanksgiving and ends right before… https://t.co/AZq0UVKriR
33,always_win_fit,361083316,"We’re committed to not making the Weekend our Weak End!!! 🙌🏾💪🏾👊🏾🏁
-
-
Excellent class today and turnout for our Tot… https://t.co/GRESv1Q0Wy"
34,always_win_fit,361083316,🗣 Tomorrow Morning!! Saturday 9am at Van Asselt Community Center in Seattle come take advantage of a great fitness… https://t.co/qfD0fYVcaY
35,always_win_fit,361083316,Cheers to the weekend to those who were really grinding this week!! Keep it balanced this weekend and continue set… https://t.co/pzTbZ44GiT
36,always_win_fit,361083316,"Stability ball planks and stirring the pot, a great change of pace and intensity for the core area!! Try it out if… https://t.co/qiG4Q6AJfG"
37,always_win_fit,361083316,"Happy Friday!! Stay focused even on the weekends, let’s win!! 👊🏾👊🏾💯💯 https://t.co/PIPxySMAxY"
38,always_win_fit,361083316,🗣 Message Must Watch 👀 and Health Tips for the Holidays 🙌🏾!! Treat your body as a health account and get as many he… https://t.co/bjJtLgc4HV
39,always_win_fit,361083316,Resistance Band Flap Jacks 🔥🔥🔥!! Those are guaranteed to wake up the legs but most importantly develop them focusin… https://t.co/TGYhWrCdMo
40,always_win_fit,361083316,"Have a great day winning, and remember our enemy  is yesterday let’s just make today better than yesterday!!… https://t.co/CJ7NzMcXqM"
41,always_win_fit,361083316,"Tonight at 730pm come and get that work 💪🏾💪🏾🏁🏁!! Inbox or message 206-920-9635 for info!!  
-
-
   #results… https://t.co/leHgcHfKhf"
42,always_win_fit,361083316,"Don’t practice until you get right..practice until you can’t get it wrong 👊🏾👊🏾🏁🏁
#AlwaysWinning… https://t.co/YokPj4BHX9"
43,SkillsActiveNZ,1723786801,Our IDA Alan is heading to Auckland to attend the FITEX conference over the weekend... Go and say hi if your are ar… https://t.co/6mSMOUyP4X
