index,screen_name,user_id,tweet_text
1,Mia_2012x,512555917,👀 watching the race! https://t.co/PmRG85ZPhQ
2,Mia_2012x,512555917,View from the stands at #TMS last Sunday. Someone’s head is always in my pics☹️#nascar https://t.co/Mx4RT3WGG0
3,Mia_2012x,512555917,Pre race pics from last Sunday on pit road.  I’m short so I take what I can get when it comes to taking pictures &amp;… https://t.co/emhlA49cNX
4,Mia_2012x,512555917,Love this guy #ClintBowyer #14. Pre race pics from pit road at #tms #nascar https://t.co/g5yxF30S5T
5,Mia_2012x,512555917,Few pics from pit road last Sunday pre race. #KyleBusch #tms #nascar https://t.co/aKqZp9kEl0
6,Mia_2012x,512555917,Went to see @rickspringfield in concert Saturday night! He was the first concert I went to when I was in high schoo… https://t.co/mbuN6zLKFt
7,Mia_2012x,512555917,I was so excited to get a picture with @Aric_Almirola yesterday prior to the race at #TMS! Thank you @luckyg78 for… https://t.co/K2mLSbhhOu
8,Morbid_Madame,2201552023,This is also one of my old pieces this time in Watercolours. It's of a demon sucking a soul out of this person.… https://t.co/64c5UT1Kxz
9,Morbid_Madame,2201552023,"Right this is a commission that I did for someone, they wanted a purple owl, like something from a fantasy. So this… https://t.co/hCxZzqukJf"
10,Morbid_Madame,2201552023,"So sorry I've not been on here much, I've just not been to well and I've also been working. I will be however posti… https://t.co/Uly1UH6cAH"
11,Morbid_Madame,2201552023,"This is one of my surrealism landscape digital paintings. 

#SURREALISM #digitalart #surrealismartist #painting… https://t.co/cCouxhpKzB"
12,Morbid_Madame,2201552023,Isn't he lovely :) he's a new friend I met at a local zoo haha 😂 🐂 https://t.co/FbNKfsYtGl
13,Morbid_Madame,2201552023,This is dedicated to Re-Animator my absolute favorite movie. Drawn with Wacom tablet in Manga Studio 5... neon style https://t.co/DAb4xXPn57
14,Morbid_Madame,2201552023,"Art of my zombie character ...Luna Deadbeat, drawn by me In krita with a wacom tablet. Will post more of my art. https://t.co/yvs5SsoDUp"
15,ronnbelen,996989300,"https://t.co/GBV53OaXn4 via @youtube.
Support #you"
16,ronnbelen,996989300,"https://t.co/3gFrTeMwqd via @youtube.
Support  #You"
17,ronnbelen,996989300,https://t.co/sEUGi0Pt7E via ..best and great  message's for new generations Girls . #volleyball .godbless us all #injesusname amen
18,ronnbelen,996989300,"https://t.co/OPWq28Y6e7 via @youtube 
hahaha"
19,ronnbelen,996989300,"https://t.co/mIkrZ3AQfJ via @youtube 
real world it is.? Godbless you in heaven #injesusname amen.  Simply brilliant  #FrancisM  #Happinews"
20,ronnbelen,996989300,"https://t.co/DB6EfSwhWg via @youtube 
#Bridge over trouble .. #charlottechurch"
21,ronnbelen,996989300,"https://t.co/8S5yOsP8Rg via @youtube .
When listening sounds .mind traveling ! Instead watching .!"
22,randybeamer,34392053,"WATCH: My new favorite song is @BretMullins band 'Watching You Drink.'
Catch them in Floresville Saturday at the 4t… https://t.co/OyKZpuMMVD"
23,randybeamer,34392053,"Do you know this man?
Police asking for help identifying man who may be passing #counterfeit bills… https://t.co/g2mGCXSEBR"
24,randybeamer,34392053,"WATCH: Big thanks to @BretMullins &amp; 2/5ths of his band performing LIVE on @News4SA 
See him in Floresville Saturday… https://t.co/SyKSFXEM5n"
25,randybeamer,34392053,"Do you know this man?
Police asking for help identifying man who may be passing #counterfeit bills… https://t.co/BqBzpML26z"
26,randybeamer,34392053,"HS #football playoff results, highlights &amp; photos
https://t.co/hjdjDjo9y1 
@News4SA"
27,randybeamer,34392053,"NEW: Man in critical condition after crashing into tree
https://t.co/OtyT0wOKnc
@News4SA"
28,randybeamer,34392053,"Can you help? #SanAntonio Battered Women &amp; Children's Shelter in dire need of warm clothing!
https://t.co/1TrYm2XhjO
@News4SA"
29,randybeamer,34392053,"Puppies thrown away in dumpster reunited after quarantine
https://t.co/9UqfFXwraY
@News4SA https://t.co/m0BFCQngTy"
30,randybeamer,34392053,"VIDEO: Rare look inside nation's gun tracing center 
https://t.co/f9F8afxgII 
@News4SA 
@EmilyBaucum https://t.co/E1ac5Tu1tQ"
31,randybeamer,34392053,"WATCH: Which #SanAntonio Deli/Sandwich Shop just won the @News4SA Blue Plate Award
https://t.co/UJ5PLe8nXP
@News4SA… https://t.co/ftYBn9YUzC"
32,randybeamer,34392053,"UPDATE: Victim's family speaks out after accused murderer/neighbor is released on bond:
""If you saw the rage in his… https://t.co/M1pwzC4kT6"
33,randybeamer,34392053,"Air Force identifies pilot killed in T-38 crash at @LaughlinAFB in Del Rio
https://t.co/tBOQFJGLCr
@News4SA https://t.co/vGMuh41AKA"
34,randybeamer,34392053,"WATCH: #SanAntonio jogger talks about being shot by man trying to steal his cell phone
https://t.co/oGzsiNAG66… https://t.co/ztIoo2is8S"
35,randybeamer,34392053,"Your San Antonio Quiz for today:
Can you name this San Antonio Mission?
Bonus points if you can name the kind of ca… https://t.co/8Mxmb83WA8"
36,randybeamer,34392053,"WATCH: #SanAntonio jogger talks about being shot by man trying to steal his cell phone
https://t.co/oGzsiNShuG… https://t.co/twYZIkqvjC"
37,randybeamer,34392053,"UPDATE: Victim's family speaks out after accused murderer/neighbor is released on bond:
""If you saw the rage in his… https://t.co/B29DElQha6"
38,randybeamer,34392053,"WATCH: Which #SanAntonio Deli/Sandwich Shop just won the @News4SA Blue Plate Award
https://t.co/UJ5PLe8nXP
@News4SA… https://t.co/pPq8lI2dbl"
39,randybeamer,34392053,"Air Force identifies pilot killed in T-38 crash at @LaughlinAFB in Del Rio
https://t.co/tBOQFJYn11
@News4SA https://t.co/1PNSSXtWjq"
40,ThePippyCo,19049407,"""He was a famous trumpet man from out Chicago way
He had a boogie style that no one else could play."" ""He's the boo… https://t.co/2V9godDWyf"
41,ThePippyCo,19049407,"Night Fever with the NIGHT SKY dress by Stop Staring! https://t.co/KvzBIjI0My, https://t.co/rTyvSYSAHN,… https://t.co/EQP8M9UQj1"
42,ThePippyCo,19049407,"Styles from Yesterday. https://t.co/IzSddaFbsG #stopstaring, #bombshelldress, #leoparddress, #vintage, #retro,… https://t.co/NEjluNa8n6"
43,ThePippyCo,19049407,"Great business dress for the new season by Stop Staring! https://t.co/Bt1YU71moW #StopStaring, #Pippy, #vintage,… https://t.co/XLvnsyB4OK"
44,ThePippyCo,19049407,"Which dress is your favorite?  https://t.co/BRL2kd1AR9 #stopstaring, #pippy, #vintage, #retro, #dresses https://t.co/7zJGTQ1IlF"
45,ThePippyCo,19049407,"Introducing the NAVAL dress by Stop Staring for Fall Winter 2018! https://t.co/1SGPFCEFek, #pippy, #stopstaring,… https://t.co/S5VTTUHSsT"
46,ThePippyCo,19049407,"Fall Fashion is here, get ready for rockabilly plaid! https://t.co/4r4AoQu0ac #www.pippy.co, #pippy, #stopstaring,… https://t.co/fmo9T4MMPM"
47,ThePippyCo,19049407,"The TWILIGHT dress has a pretty lace top for a formal feel in style. https://t.co/8UyfmktOs5 #stopstaring, #pippy,… https://t.co/qRQdw7QCce"
48,ThePippyCo,19049407,"I'll meet you in the MEADOW. The MEADOW dress now available at https://t.co/BRL2kd1AR9 #fallfashion, #stopstaring,… https://t.co/u6Q8NymmAt"
49,ThePippyCo,19049407,"The TIMELESS COMES IN SO MANY COLORS!  #vintage, #stopstaring, #pippy, #retro, #greendress https://t.co/8fz82KLnoU"
50,ThePippyCo,19049407,"BEAUTIFUL!  Look out men, here she comes. https://t.co/BRL2kd1AR9 has the new version of the COVERGIRL dress for Fa… https://t.co/Qxle9vk0Rr"
51,ThePippyCo,19049407,"FALL FASHION IS HERE! Stop Staring new fashion for the new season is available at https://t.co/BRL2kd1AR9 #romper,… https://t.co/O4CPrBz0KM"
52,ThePippyCo,19049407,GET READY FOR FALL WINTER 2018!!! New dresses now listed at https://t.co/BRL2kd1AR9 Check out the new VINTAGE SWEET… https://t.co/xLCD9cQfEK
53,ThePippyCo,19049407,thepippyco@gmail.com - https://t.co/8bWltjdgNs https://t.co/A8ZoXwNeO9
54,ThePippyCo,19049407,Do you remember the 21st night of SEPTEMBER? This dress available at https://t.co/BRL2kd1AR9… https://t.co/LvFauxCNvC
55,ThePippyCo,19049407,"https://t.co/Xs22z0HnoR The classic BELINDA swing nautical dress is back! #stopstaring, #pippy, #nautical,… https://t.co/GjDFBqPhYn"
56,ThePippyCo,19049407,"The Hot Chocolate dress for Fall. https://t.co/jD1sflRxW4 #pippy, #stopstaring, #retro, #dresses https://t.co/gORpgyOEFH"
57,ThePippyCo,19049407,Add a little Ice to your Winter with the Peacock Blue Willow dress by Stop Staring available at… https://t.co/HSKXMmiEWJ
58,ThePippyCo,19049407,"The TIMELESS COMES IN SO MANY COLORS! https://t.co/BRL2kd1AR9 #vintage, #stopstaring, #pippy, #retro, #greendress https://t.co/P2teeY0OSL"
59,ThePippyCo,19049407,"Fall Fashion is here, get ready for rockabilly plaid available at https://t.co/BRL2kd1AR9 https://t.co/4r4AoQu0ac… https://t.co/LjTZMW6ncs"
60,CalgaryCulture,55278625,"The @CDWP_UCalgary’s 25th anniversary celebrations continue with its annual Distinguished Visiting Writer event, fe… https://t.co/ez3beeRoAp"
61,CalgaryCulture,55278625,"Featuring John Denver’s original conductor/arranger, Lee Holdridge, and @OrchestraRMSO, relive the music that helpe… https://t.co/xAx66ygO6j"
62,nollywoodmovies,65604908,Watch Nollywood Movie: DIRTY OLD MEN https://t.co/zInxjgTSjS https://t.co/H0ah3zvPb1
63,nollywoodmovies,65604908,Watch Nollywood Movie: DISTINCT PASSION https://t.co/7OsJQ5UhFb https://t.co/So0Y1zpbJM
64,nollywoodmovies,65604908,Watch Nollywood Movie: MONATAN ATI MATANMI https://t.co/r9ekGNwbXY https://t.co/mnMj4YNhSV
65,nollywoodmovies,65604908,Watch Nollywood Movie: KESHINNUMI https://t.co/jds401dIYl https://t.co/e0GN9d1G7u
